location_id,externalId,authority_name,authorityIdentifier,deviceName,measurement_type,platform_name,platformId,isUntrusted,description,locationInstallationPartner,isChornobylExclusionZone,addressCatuttc,addressPostCode,addressAdminUnitL1,admin_unit_l2,addressAdminUnitL3,addressAdminUnitL4,settlement_name,addressPostTypeName,addressCitytId,street_name,street_number,addressLocatorBuilding,addressDescription,lat,lon,source_file,region_raw,region_key,oblast_name_uk,oblast_name_en,display_region
3998,,АТ «НАЕК «Енергоатом»,24584661.0,,автоматично,"ВП ""Запорізька Атомна Електростанція""",25.0,False,,,False,UA23040130020042658,,Україна,Запорізька область,Василівський район,Кам'янськo-Дніпрoвська міська громада,Велика Знам'янка,село,7683.0,"вулиця Шкільна, 105",,,,47.437969,34.35827,saveecobot_radiation_locations.csv,Запорізька область,zaporizhzhia,Zaporizka oblast,Zaporizhzhia Oblast,Zaporizhzhia Oblast
3999,,АТ «НАЕК «Енергоатом»,24584661.0,,автоматично,"ВП ""Запорізька Атомна Електростанція""",25.0,False,,,False,UA23040110010044100,,Україна,Запорізька область,Василівський район,Вoдянськa сільська громада,Енергодар,місто,7340.0,ТОК ЗАЕС,,,,47.474635,34.643497,saveecobot_radiation_locations.csv,Запорізька область,zaporizhzhia,Zaporizka oblast,Zaporizhzhia Oblast,Zaporizhzhia Oblast
4000,,АТ «НАЕК «Енергоатом»,24584661.0,,автоматично,"ВП ""Запорізька Атомна Електростанція""",25.0,False,,,False,UA23100230120041924,,Україна,Запорізька область,Василівський район,Блaгoвіщeнськa сільська громада,Іванівка,село,25592.0,вулиця Пушкіна,,,,47.480901,34.754734,saveecobot_radiation_locations.csv,Запорізька область,zaporizhzhia,Zaporizka oblast,Zaporizhzhia Oblast,Zaporizhzhia Oblast
4001,,АТ «НАЕК «Енергоатом»,24584661.0,,автоматично,"ВП ""Запорізька Атомна Електростанція""",25.0,False,,,False,UA23040110010044100,,Україна,Запорізька область,Василівський район,Енеpгoдapськa міська громада,Енергодар,місто,7340.0,Профілакторій ЗаТЕС,,,,47.540422,34.644259,saveecobot_radiation_locations.csv,Запорізька область,zaporizhzhia,Zaporizka oblast,Zaporizhzhia Oblast,Zaporizhzhia Oblast
4002,,АТ «НАЕК «Енергоатом»,24584661.0,,автоматично,"ВП ""Запорізька Атомна Електростанція""",25.0,False,,,False,UA23040110010044100,,Україна,Запорізька область,Василівський район,Енеpгoдapськa міська громада,Енергодар,місто,7340.0,"п/ст. ""Промінь""",,,,47.50794,34.647639,saveecobot_radiation_locations.csv,Запорізька область,zaporizhzhia,Zaporizka oblast,Zaporizhzhia Oblast,Zaporizhzhia Oblast
4003,,АТ «НАЕК «Енергоатом»,24584661.0,,автоматично,"ВП ""Запорізька Атомна Електростанція""",25.0,False,,,False,UA23040110010044100,,Україна,Запорізька область,Василівський район,Енеpгoдapськa міська громада,Енергодар,місто,7340.0,Очисні споруди,,,,47.49917,34.571786,saveecobot_radiation_locations.csv,Запорізька область,zaporizhzhia,Zaporizka oblast,Zaporizhzhia Oblast,Zaporizhzhia Oblast
4004,,АТ «НАЕК «Енергоатом»,24584661.0,,автоматично,"ВП ""Запорізька Атомна Електростанція""",25.0,False,,,False,UA23040110010044100,,Україна,Запорізька область,Василівський район,Енеpгoдapськa міська громада,Енергодар,місто,7340.0,ЛЗРК ЗАЕС,,,,47.488151,34.644957,saveecobot_radiation_locations.csv,Запорізька область,zaporizhzhia,Zaporizka oblast,Zaporizhzhia Oblast,Zaporizhzhia Oblast
4005,,АТ «НАЕК «Енергоатом»,24584661.0,,автоматично,"ВП ""Запорізька Атомна Електростанція""",25.0,False,,,False,UA12080050010010114,,Україна,Дніпропетровська область,Нікопольський район,Нікoпoльськa міська громада,Нікополь,місто,14.0,"вулиця Гетьмана Сагайдачного, 73",,,,47.560774,34.378624,saveecobot_radiation_locations.csv,Дніпропетровська область,dnipropetrovsk,Dnipropetrovska oblast,Dnipropetrovsk Oblast,Dnipropetrovsk Oblast
4006,,АТ «НАЕК «Енергоатом»,24584661.0,,автоматично,"ВП ""Запорізька Атомна Електростанція""",25.0,False,,,False,UA12080010010085669,,Україна,Дніпропетровська область,Нікопольський район,Мapгaнeцькa міська громада,Марганець,місто,3417.0,"вулиця Радужна, 55",,,,47.646424,34.632683,saveecobot_radiation_locations.csv,Дніпропетровська область,dnipropetrovsk,Dnipropetrovska oblast,Dnipropetrovsk Oblast,Dnipropetrovsk Oblast
4007,,АТ «НАЕК «Енергоатом»,24584661.0,,автоматично,"ВП ""Запорізька Атомна Електростанція""",25.0,False,,,False,UA23040110010044100,,Україна,Запорізька область,Василівський район,Енеpгoдapськa міська громада,Енергодар,місто,7340.0,Градирні ЗАЕС,,,,47.521693,34.569168,saveecobot_radiation_locations.csv,Запорізька область,zaporizhzhia,Zaporizka oblast,Zaporizhzhia Oblast,Zaporizhzhia Oblast
4008,,АТ «НАЕК «Енергоатом»,24584661.0,,автоматично,"ВП ""Запорізька Атомна Електростанція""",25.0,False,,,False,UA23040110010044100,,Україна,Запорізька область,Василівський район,Енеpгoдapськa міська громада,Енергодар,місто,7340.0,31-ДПРЧ,,,,47.502707,34.582944,saveecobot_radiation_locations.csv,Запорізька область,zaporizhzhia,Zaporizka oblast,Zaporizhzhia Oblast,Zaporizhzhia Oblast
4009,,АТ «НАЕК «Енергоатом»,24584661.0,,автоматично,"ВП ""Запорізька Атомна Електростанція""",25.0,False,,,False,UA23040110010044100,,Україна,Запорізька область,Василівський район,Енеpгoдapськa міська громада,Енергодар,місто,7340.0,А/транспортний в'їзд КПП4,,,,47.5140364,34.593625,saveecobot_radiation_locations.csv,Запорізька область,zaporizhzhia,Zaporizka oblast,Zaporizhzhia Oblast,Zaporizhzhia Oblast
4010,,АТ «НАЕК «Енергоатом»,24584661.0,,автоматично,"ВП ""Запорізька Атомна Електростанція""",25.0,False,,,False,UA23040110010044100,,Україна,Запорізька область,Василівський район,Енеpгoдapськa міська громада,Енергодар,місто,7340.0,Східна сторона майданчика ССВЯП,,,,47.5142671,34.5955666,saveecobot_radiation_locations.csv,Запорізька область,zaporizhzhia,Zaporizka oblast,Zaporizhzhia Oblast,Zaporizhzhia Oblast
